Recipe Card Blocks for Gutenberg & Elementor — Best WordPress Recipe Plugin;https://ru.wordpress.org/plugins/recipe-card-blocks-by-wpzoom/;Beautiful Recipe Card Blocks for Food Bloggers with Schema Markup (JSON-LD) for the new WordPress…;10 000+ активных установок;6.5.2
eCommerce Product Catalog Плагин для WordPress;https://ru.wordpress.org/plugins/ecommerce-product-catalog/;eCommerce Product Catalog is a powerful and free plugin to sell with a beautiful eCommerce…;10 000+ активных установок;6.5.2
WP User Manager — User Profile Builder & Membership;https://ru.wordpress.org/plugins/wp-user-manager/;The most customizable profiles & community builder WordPress plugin with front-end login, registration, profile customization…;10 000+ активных установок;6.5.2
Simple Newsletter Plugin — Noptin;https://ru.wordpress.org/plugins/newsletter-optin-box/;The fastest GDPR-compliant newsletter plugin. Collect unlimited newsletter subscribers and send them newsletters or new…;10 000+ активных установок;6.5.2
Five Star Business Profile and Schema;https://ru.wordpress.org/plugins/business-profile/;Add structured data to any page or post type. Create an SEO friendly contact card…;10 000+ активных установок;6.5.2
Gallery Block (Meow Gallery);https://ru.wordpress.org/plugins/meow-gallery/;Polished and beautiful gallery built for simplicity, appareance and speed. It features a Gallery Block,…;10 000+ активных установок;6.5.2
Портфолио Gallery, Product Catalog — Grid KIT Портфолио;https://ru.wordpress.org/plugins/portfolio-wp/;Портфолио, gallery, catalog, instagram feed etc. all in one plugin — Grid Kit Портфолио Gallery;9 000+ активных установок;6.2.5
Easy Maps Block;https://ru.wordpress.org/plugins/easy-maps-block/;Insert a Google Map into the Gutenberg editor.;9 000+ активных установок;6.5.2
Blog Filter — Advanced Post Filtering with Categories Or Tags, Post Portfolio Gallery, Blog Design Template, Blog Post Layout;https://ru.wordpress.org/plugins/blog-filter/;Filter your WordPress posts or blogs effortlessly with the Blog Filter plugin. Blog Post Filter,…;9 000+ активных установок;6.4.4
Algori PDF Viewer;https://ru.wordpress.org/plugins/algori-pdf-viewer/;Algori PDF Viewer is a Gutenberg Block Plugin that enables you to easily display PDF…;8 000+ активных установок;6.4.4
Google Analytics Opt-Out;https://ru.wordpress.org/plugins/google-analytics-opt-out/;Provides opt-out functionality for Google Analytics.;8 000+ активных установок;6.2.5
Ghost Kit – Page Builder Blocks & Extensions;https://ru.wordpress.org/plugins/ghostkit/;Ghost Kit — это мощный инструмент для создания страниц для WordPress.;8 000+ активных установок;6.5.2
Connections Business Directory;https://ru.wordpress.org/plugins/connections/;An easy-to-use directory plugin to create an addressbook, business directory, member directory, staff directory or…;8 000+ активных установок;6.5.2
Get Use APIs — JSON Content Importer;https://ru.wordpress.org/plugins/json-content-importer/;WordPress meets APIs: Get API-data and show it with a Shortcode or a JCI Block.…;8 000+ активных установок;6.5.2
If-So Dynamic Content Personalization;https://ru.wordpress.org/plugins/if-so/;Персонализируйте любое содержимое. Добавляйте или заменяйте любое содержимое в зависимости от профиля пользователя или его…;8 000+ активных установок;6.5.2
Create by Mediavine;https://ru.wordpress.org/plugins/mediavine-create/;Complete tool for creating and publishing recipes and other schema types on your site.;8 000+ активных установок;6.4.4
GutenBee — Gutenberg Blocks;https://ru.wordpress.org/plugins/gutenbee/;GutenBee enhances the Gutenberg editor with more blocks!;7 000+ активных установок;6.4.4
ProfileGrid — профили пользователей, членство, группы и сообщества;https://ru.wordpress.org/plugins/profilegrid-user-profiles-groups-and-communities/;Custom user profiles plugin ❤ with paid memberships, groups, communities, content restriction, user registration, messaging,…;7 000+ активных установок;6.5.2
Restaurant Menu and Food Ordering;https://ru.wordpress.org/plugins/food-and-drink-menu/;Restaurant menu and food ordering system that is easy to set up and includes blocks,…;7 000+ активных установок;6.5.2
Image Hover Effects Block;https://ru.wordpress.org/plugins/image-hover-effects-block/;Добавьте более 40 потрясающих эффектов при наведения на изображения в редактор Gutenberg. Простая настройка заголовка,…;7 000+ активных установок;6.0.8
Automatic YouTube Gallery;https://ru.wordpress.org/plugins/automatic-youtube-gallery/;Создавайте динамические видеогалереи, просто добавляя ИМЯ ПОЛЬЗОВАТЕЛЯ YouTube, КАНАЛ, СПИСОК ВОСПРОИЗВЕДЕНИЯ, СРОК ПОИСКА или настраиваемый…;7 000+ активных установок;6.5.2
WS Form LITE — Drag & Drop Contact Form Builder for WordPress;https://ru.wordpress.org/plugins/ws-form/;Form builder for WordPress: Rapidly build professional, mobile friendly, accessible WordPress forms.;7 000+ активных установок;6.5.2
iPanorama 360 —  WordPress Virtual Tour Builder;https://ru.wordpress.org/plugins/ipanorama-360-virtual-tour-builder-lite/;Let's create virtual tours for your site that empowers your visitors and clients!!! Build a…;7 000+ активных установок;6.3.4
Author Avatars List/Block;https://ru.wordpress.org/plugins/author-avatars/;Display lists of user avatars using widgets or shortcodes. With Gutenberg support.;6 000+ активных установок;6.4.4
Post Layouts for Gutenberg;https://ru.wordpress.org/plugins/post-layouts/;A beautiful post layouts block to showcase your posts in grid and list layout with…;6 000+ активных установок;6.3.4
Countdown Block;https://ru.wordpress.org/plugins/countdown-block/;Highlight Upcoming Events With Countdown Timer with Countdown Block.;6 000+ активных установок;6.5.2
Poll Maker — Лучший плагин для опросов WordPress;https://ru.wordpress.org/plugins/poll-maker/;Poll Maker is a FREE WordPress poll plugin that will let you create customizable and…;6 000+ активных установок;6.5.2
Quiz Cat — WordPress Quiz Plugin;https://ru.wordpress.org/plugins/quiz-cat/;Quiz Cat Lets You Create Beautiful Viral BuzzFeed-style Quizzes That Drive Social Shares & User…;6 000+ активных установок;6.5.2
Print My Blog — Print, PDF, & eBook Converter WordPress Plugin;https://ru.wordpress.org/plugins/print-my-blog/;Создайте печатную версию вашего блога просто и выразительно. Для вас & ваших посетителей. Не важно…;6 000+ активных установок;6.4.4
Drop Shadow Boxes;https://ru.wordpress.org/plugins/drop-shadow-boxes/;Highlight important content on your posts and pages inside a box with a drop shadow.;6 000+ активных установок;6.4.4
Plum: Spin Wheel & Email Pop-up;https://ru.wordpress.org/plugins/qodeblock/;Plum plugin: Create captivating popups effortlessly in 5 mins! Collect form submissions, promote products, boost…;6 000+ активных установок;6.4.4
Easy Image Collage;https://ru.wordpress.org/plugins/easy-image-collage/;Создайте красивые адаптивные коллажи для всех записей и страниц;6 000+ активных установок;6.5.2
Product Blocks for WooCommerce;https://ru.wordpress.org/plugins/product-blocks-for-woocommerce/;Product Blocks for WooCommerce helps you create beautiful product display for your products.;6 000+ активных установок;6.4.4
Social Media Icons — Social Icons Widget;https://ru.wordpress.org/plugins/new-social-media-widget/;Социальные сети, значок социального обмена, социальные аккаунты, социальные профили, плагин социальных сетей со многими значками…;6 000+ активных установок;6.4.4
Image Gallery — Lightbox Gallery, Responsive Photo Gallery, Masonry Gallery;https://ru.wordpress.org/plugins/new-image-gallery/;The best image gallery plugin with responsive design multiple columns lightbox preview. image gallery, responsive…;5 000+ активных установок;6.4.4
Simple Iframe;https://ru.wordpress.org/plugins/simple-iframe/;Easily insert iframes inside the block editor.;5 000+ активных установок;6.3.0
Google Maps CP;https://ru.wordpress.org/plugins/codepeople-post-map/;Google Maps CP позволяет привязывать информацию о геолокации к вашим записям и интегрировать ваш блог…;5 000+ активных установок;6.5.2
Survey Maker — Лучший плагин для опросов WordPress;https://ru.wordpress.org/plugins/survey-maker/;Создавайте бесплатные онлайн-опросы и привлекайте посетителей, отзывы прямо на вашем веб-сайте WordPress с плагином WordPress…;5 000+ активных установок;6.5.2
Sticky Block for Gutenberg Editor;https://ru.wordpress.org/plugins/sticky-block/;The Gutenberg Sticky Block will stick at the top of the page once you scroll…;5 000+ активных установок;6.2.5
Payment forms, Buy now buttons and Invoicing System | GetPaid;https://ru.wordpress.org/plugins/invoicing/;Payments & Invoicing plugin for WordPress to quickly and easily sell online. Create buy now…;5 000+ активных установок;6.5.2
Shopping Cart & eCommerce Store;https://ru.wordpress.org/plugins/wp-easycart/;"БЕСПЛАТНЫЙ плагин для WordPress; WordPress Shopping Cart плагин позволяет продавать товары, скачивать, вести сервисное обслуживание,…";5 000+ активных установок;6.5.2
Multisite Language Switcher;https://ru.wordpress.org/plugins/multisite-language-switcher/;A simple, powerful and easy to use plugin that will help you to manage multilingual…;5 000+ активных установок;6.4.4
Pricing Table — Price Table, Price list, Easy Pricing Table;https://ru.wordpress.org/plugins/abc-pricing-table/;Таблица цен будет очень полезна для новых пользователей. Таблица цен, адаптивная таблица цен Простое ценообразование,…;5 000+ активных установок;6.4.4
Browser Screenshots;https://ru.wordpress.org/plugins/browser-shots/;Автоматизируйте процесс создания скриншотов веб-сайтов.;4 000+ активных установок;6.5.0
Algori 360 Image;https://ru.wordpress.org/plugins/360-image/;Algori 360 Image is a Gutenberg Block Plugin that enables you add interactive 360° images…;4 000+ активных установок;6.4.4
Image Gallery Block;https://ru.wordpress.org/plugins/image-gallery-block/;Произведите впечатление на свою аудиторию красивой галереей изображений с лайтбоксами.;4 000+ активных установок;6.5.2
CP Media Player — Audio Player and Video Player;https://ru.wordpress.org/plugins/audio-and-video-player/;CP Media Player — Audio and Video Player supported by major browsers, such as IE,…;4 000+ активных установок;6.5.2
WP Fusion Lite — Marketing Automation and CRM Integration for WordPress;https://ru.wordpress.org/plugins/wp-fusion-lite/;WP Fusion Lite synchronizes your WordPress users with contact records in your CRM or marketing…;4 000+ активных установок;6.5.0
Algori Video and Image Slider;https://ru.wordpress.org/plugins/algori-image-video-slider/;Algori Video and Image Slider это плагинов блоков Gutenberg, который позволяет легко добавлять слайдеры видео…;4 000+ активных установок;6.0.8
Heroic Glossary;https://ru.wordpress.org/plugins/heroic-glossary/;Heroic Glossary is the easiest way to create and manage your own glossary of terms.;4 000+ активных установок;6.4.4
Forms for Mailchimp by Optin Cat — Grow Your MailChimp List;https://ru.wordpress.org/plugins/mailchimp-wp/;Forms for Mailchimp by Optin Cat helps you grow your MailChimp list. Create popups, inline…;4 000+ активных установок;6.5.2
Gutenberg Blocks — Unlimited blocks For Gutenberg;https://ru.wordpress.org/plugins/unlimited-blocks/;Unlimited Blocks: WordPress Gutenberg Blocks is the editor blocks that are used to create content…;4 000+ активных установок;6.4.4
Slider Hero with Animation, Video Background;https://ru.wordpress.org/plugins/slider-hero/;Slider Hero is a Unique Hero Slider Plugin with Youtube Video Background, Animation Effects &…;4 000+ активных установок;6.5.2
Tag Groups is the Advanced Way to Display Your Taxonomy Terms;https://ru.wordpress.org/plugins/tag-groups/;Tag Groups allows you to organize your WordPress taxonomy terms and show them in clouds,…;4 000+ активных установок;6.5.2
Content Slider Block — Display slider in a beautiful way.;https://ru.wordpress.org/plugins/content-slider-block/;Display your goal to your visitor in a beautiful way with the content slider block.;4 000+ активных установок;6.5.2
Custom Related Posts;https://ru.wordpress.org/plugins/custom-related-posts/;Manual related posts without slowing down your website!;3 000+ активных установок;6.5.2
YouTube Embed, Playlist and Popup by WpDevArt;https://ru.wordpress.org/plugins/youtube-video-player/;Плагин YouTube Embed — удобный инструмент для добавления видео на ваш сайт. Используйте плагин YouTube…;3 000+ активных установок;6.5.2
Social Media Feed — Social Feed Gallery With API;https://ru.wordpress.org/plugins/wp-instagram-feed-awplife/;"The ""Social Media Feed for Instagram"" is a simple and elegant plugin for displaying Social…";3 000+ активных установок;6.4.4
YITH Slider for page builders;https://ru.wordpress.org/plugins/yith-slider-for-page-builders/;"""YITH Slider for page Builders"" добавит на ваш сайт классные блочно-ориентированные слайдеры. Работает с редактором…";3 000+ активных установок;6.4.4
Modal Popup Box — Popup Builder, Show Offers And News in Popup;https://ru.wordpress.org/plugins/modal-popup-box/;Modal popup box embed anything like image, YouTube & Vimeo videos, image gallery, slider, coupon,…;3 000+ активных установок;6.4.4
KaTeX;https://ru.wordpress.org/plugins/katex/;Используйте быстрейшую математическую библиотеку для набора формул на вашем сайте.;3 000+ активных установок;6.1.6
Gutenberg Block for WooCommerce Product Table;https://ru.wordpress.org/plugins/block-for-woo-product-table/;A WordPress editor block which implements the options found in the WooCommerce Product Table shortcode;3 000+ активных установок;6.2.5
Media Slider — Photo Sleder, Video Slider, Link Slider, Carousal Slideshow;https://ru.wordpress.org/plugins/media-slider/;Media Slider — потрясающий и простой в создании слайдер для сайта WordPress. Отзывчивый слайдер изображений,…;3 000+ активных установок;6.4.4
Grids: Layout builder for WordPress;https://ru.wordpress.org/plugins/grids/;The most advanced page and layout builder for Gutenberg and the new Block Editor, with…;3 000+ активных установок;6.4.4
Simple Payment Donations & Subscriptions Plugin by Paymattic — Best Payments Plugin for WP;https://ru.wordpress.org/plugins/wp-payment-form/;Accept simple payments and donations with Stripe payment forms for free — #1 WP simple…;3 000+ активных установок;6.4.4
Animated Live Wall — Photo Animation, Feed Gallery Image Change Animation;https://ru.wordpress.org/plugins/animated-live-wall/;Анимированная живая галерея создает фотостену с анимированными переключающимися блоками, которые могут быть созданы с помощью…;3 000+ активных установок;6.4.4
Slider Responsive Slideshow — Image slider, Gallery slideshow;https://ru.wordpress.org/plugins/slider-responsive-slideshow/;Плагин адаптивного слайдера для вашего сайта WordPress. Карусель, слайдер изображений, слайдер фотографий, галерея слайдеров.;3 000+ активных установок;6.4.4
Contact Form — Custom Builder, Payment Form, and More;https://ru.wordpress.org/plugins/powr-pack/;The best 60 plugins for WP. Easy contact form plugin, social feed, popup, countdown, and…;3 000+ активных установок;6.4.4
Organic Profile Block;https://ru.wordpress.org/plugins/organic-profile-block/;Organic Profile Block — это пользовательский блок для редактора содержимого Gutenberg. Он выводит карточку-профиль с…;3 000+ активных установок;5.7.11
Responsive Blocks — WordPress Gutenberg Blocks;https://ru.wordpress.org/plugins/responsive-block-editor-addons/;50+ creative blocks to create rich content layouts in the Gutenberg editor. Use professional starter…;3 000+ активных установок;6.4.4
Caxton — Create Pro page layouts in Gutenberg;https://ru.wordpress.org/plugins/caxton/;Caxton bring to you super useful blocks which make your Gutenberg more and more powerful.;3 000+ активных установок;6.3.4
CodeMirror Blocks;https://ru.wordpress.org/plugins/wp-codemirror-block/;CodeMirror Blocks is useful for tutorial site where display formatted (highlighted) code block. With support…;2 000+ активных установок;6.5.2
WordPress Email Marketing Plugin — WP Email Capture;https://ru.wordpress.org/plugins/wp-email-capture/;Double opt-in form for building your email list. Define landing pages to distribute your ebooks…;2 000+ активных установок;6.5.2
WordPress CRM, Email & Marketing Automation for WordPress | Award Winner — Groundhogg;https://ru.wordpress.org/plugins/groundhogg/;Groundhogg is the best WordPress CRM & Marketing Automation plugin. Create funnels, email campaigns, newsletters,…;2 000+ активных установок;6.4.4
Gosign — Contact Person Box Block;https://ru.wordpress.org/plugins/gosign-contact-person-box-block/;This plugin enables you to customize the contact person box block with title, discription phone…;2 000+ активных установок;6.0.8
MAZ Loader – Preloader Builder for WordPress;https://ru.wordpress.org/plugins/maz-loader/;The best WordPress Preloader plugin. Create beautiful Preloaders and makes your visitors a delight to…;2 000+ активных установок;6.0.8
Appointment Booking Calendar;https://ru.wordpress.org/plugins/appointment-booking-calendar/;Календарь записи на прием — это календарь назначений для приема онлайн-заказов из набора доступных временных…;2 000+ активных установок;6.5.2
Anchor Block;https://ru.wordpress.org/plugins/anchor-block/;Anchor Block let you generate internal link to any section of your Gutenberg pages.;2 000+ активных установок;6.4.4
Premium Blocks — Gutenberg Blocks for WordPress;https://ru.wordpress.org/plugins/premium-blocks-for-gutenberg/;Enhance the functionality and design capabilities of the Gutenberg editor using a batch of well-developed…;2 000+ активных установок;6.4.4
Gosign — Background Container Block;https://ru.wordpress.org/plugins/gosign-background-container/;This plugin creates a background container which holds all kinds of elements with 40+ background…;2 000+ активных установок;6.0.8
Call to Action Block — WPPOOL;https://ru.wordpress.org/plugins/call-to-action-block-wppool/;Add a stunning call to action (CTA) block to your WordPress post or page using…;2 000+ активных установок;6.4.4
Video Gallery — Api Gallery, YouTube and Vimeo, Link Gallery;https://ru.wordpress.org/plugins/new-video-gallery/;Видеогалерея Vimeo/YouTube. Плагин позволяет создавать галереи YouTube и Vimeo.;2 000+ активных установок;6.4.4
Music Player for WooCommerce;https://ru.wordpress.org/plugins/music-player-for-woocommerce/;Music Player for WooCommerce includes the MediaElement.js music player in the pages of the products…;2 000+ активных установок;6.5.2
List Last Changes;https://ru.wordpress.org/plugins/list-last-changes/;Отображение списка последних изменений на WordPress-сайте.;2 000+ активных установок;6.5.2
JVM Gutenberg Rich Text Icons;https://ru.wordpress.org/plugins/jvm-rich-text-icons/;Добавляйте значки Font Awesome или значки из пользовательского набора значков в поля форматированного текста в…;2 000+ активных установок;6.4.4
Conditional Blocks — Advanced Content Visibility Control for Full Site Editing;https://ru.wordpress.org/plugins/conditional-blocks/;Conditionally show or hide WordPress blocks with advanced visibility control! Effortlessly manage content block and…;2 000+ активных установок;6.5.2
Email Marketing by EmailOctopus;https://ru.wordpress.org/plugins/emailoctopus/;Official plugin. Allows you to add EmailOctopus subscriber forms to your WordPress site.;1 000+ активных установок;6.5.2
AinoBlocks — Gutenberg Website Builder Blocks;https://ru.wordpress.org/plugins/aino-blocks/;A collection of blocks for the Gutenberg block editor to build professional WordPress websites.;1 000+ активных установок;6.1.6
Elfsight Blocks;https://ru.wordpress.org/plugins/elfsight-blocks/;Custom Gutenberg Blocks to embed the Elfsight Widgets.;1 000+ активных установок;5.3.17
CP Contact Form with PayPal;https://ru.wordpress.org/plugins/cp-contact-form-with-paypal/;PayPal integration for contact forms, payment forms, order forms. Adds a contact form and connect…;1 000+ активных установок;6.5.2
Infobox;https://ru.wordpress.org/plugins/infobox/;Deliver your content beautifully to grab attention with an animated Infobox block.;1 000+ активных установок;6.4.4
Gosign — Gallery box Block;https://ru.wordpress.org/plugins/gosign-gallery-box-block/;Блок для создания галереи в редакторе блоков, опционально поддерживает предпросмотр изображений в Lightbox, Lightbox, быстрое…;1 000+ активных установок;6.0.8
Testimonial — Customer Feedback, client testimonial, Review;https://ru.wordpress.org/plugins/testimonial-maker/;Testimonial — отзыв клиента, обратная связь, простой в использовании и привлекательный плагин для отзывов для…;1 000+ активных установок;6.4.4
Animated Blocks on Scroll;https://ru.wordpress.org/plugins/animated-blocks/;Add scroll based animations to WordPress Gutenberg blocks.;1 000+ активных установок;6.4.4
Di Blocks — Awesome WordPress Blocks for Gutenberg Editor;https://ru.wordpress.org/plugins/di-blocks/;Di Blocks plugin is a collection of awesome blocks for Gutenberg Editor.;1 000+ активных установок;5.6.13
Responsive iframe;https://ru.wordpress.org/plugins/responsive-iframe/;Lets you place Iframes into your posts that will resize dynamically to maintain the same…;1 000+ активных установок;5.8.9
Mighty Pros & Cons;https://ru.wordpress.org/plugins/mighty-pros-cons/;Mighty Pros and Cons — это блок Gutenberg, позволяющий создавать адаптивную и привлекательную таблицу плюсов…;1 000+ активных установок;6.3.4
Omnipress;https://ru.wordpress.org/plugins/omnipress/;Omnipress is a ready-made WordPress Design Blocks, similar to the Gutenberg WordPress block editor, that…;1 000+ активных установок;6.5.2
WP-Strava;https://ru.wordpress.org/plugins/wp-strava/;Show your Strava activity on your WordPress site.;1 000+ активных установок;6.1.6
Kona Gallery Block;https://ru.wordpress.org/plugins/kona-instagram-feed-for-gutenberg/;Easily and instantly preview your instagram feed live within the new editor experience. Adjust settings…;1 000+ активных установок;5.4.15
Syntax-highlighting Code Block (with Server-side Rendering);https://ru.wordpress.org/plugins/syntax-highlighting-code-block/;Extending the Code block with syntax highlighting rendered on the server, thus being AMP-compatible and…;1 000+ активных установок;6.5.2
Avatar Privacy;https://ru.wordpress.org/plugins/avatar-privacy/;Повысьте конфиденциальность ваших пользователей и посетителей с помощью граватара и локальных аватаров.;1 000+ активных установок;6.2.5
Polls CP;https://ru.wordpress.org/plugins/cp-polls/;Create classic polls and advanced polls with dependant questions.;1 000+ активных установок;6.4.4
MihanPanel — User Login , Registration and Dashboard;https://ru.wordpress.org/plugins/mihanpanel-lite/;WordPress Login and Registration Plugin Lite Version.;1 000+ активных установок;6.2.5
Hot Blocks;https://ru.wordpress.org/plugins/hot-blocks/;A collection of several blocks for new WordPress editor (Gutenberg).;1 000+ активных установок;6.5.2
Product Slider Block for WooCommerce;https://ru.wordpress.org/plugins/woo-product-slider-block/;Simple slider that slides your woocommerce Products;1 000+ активных установок;5.2.20
Wicked Block Conditions;https://ru.wordpress.org/plugins/wicked-block-conditions/;Show or hide blocks based on conditions.;1 000+ активных установок;6.3.4
Photo Gallery by Ays- адаптивный галерея изображений;https://ru.wordpress.org/plugins/gallery-photo-gallery/;Photo Gallery — это классный адаптивный плагин галереи изображений с красивыми видами;1 000+ активных установок;6.5.2
Image Optimizer, Resizer and CDN — Sirv;https://ru.wordpress.org/plugins/sirv/;Serve perfectly optimized images from the fastest WordPress CDN plugin. Image hosting with deep image…;1 000+ активных установок;6.5.2
Blocks Kit — Gutenberg Blocks for Freelancers;https://ru.wordpress.org/plugins/blocks-kit/;Additional Gutenberg Blocks for Editors, Content Writers and freelancers with advanced styles and options.;1 000+ активных установок;6.3.4
Algori Social Share Buttons;https://ru.wordpress.org/plugins/social-share-buttons-lite/;Algori Social Share Buttons — это блочный плагин Gutenberg, который позволяет добавлять кнопки «Поделиться в…;1 000+ активных установок;6.4.4
Scheduling Plugin — Online Booking for WordPress;https://ru.wordpress.org/plugins/calendar-booking/;Online booking and scheduling for WordPress. Book services or classes with a modern and easy…;1 000+ активных установок;6.3.4
Countdown Block;https://ru.wordpress.org/plugins/wp-countdown-block/;Create a fear of missing out or urgency on your site or build a coming…;1 000+ активных установок;5.8.0
Gosign — Posts Slider Block;https://ru.wordpress.org/plugins/gosign-posts-slider-block/;This plugin enables you to show posts as Slider. This plugin is compatible with Gutenberg.;1 000+ активных установок;6.0.8
Enhanced AJAX Add to Cart for WooCommerce;https://ru.wordpress.org/plugins/enhanced-ajax-add-to-cart-for-woocommerce/;Add variable & other products to cart using a lightweight, smart, and flexible Add to…;1 000+ активных установок;5.7.11
WP Time Slots Booking Form;https://ru.wordpress.org/plugins/wp-time-slots-booking-form/;WP Time Slots Booking Form создает формы бронирования для бронирования временных интервалов в календарные даты.;1 000+ активных установок;6.5.2
WP eBay Product Feeds;https://ru.wordpress.org/plugins/ebay-feeds-for-wordpress/;Display feeds of eBay Products from eBay Partner Network on your site.;1 000+ активных установок;6.5.2
Elegant Blocks — Amazing Gutenberg Blocks;https://ru.wordpress.org/plugins/elegant-blocks/;A collection of beautiful and ready-to-use blocks for the new WordPress editor;1 000+ активных установок;5.3.17
Editor Blocks for Gutenberg;https://ru.wordpress.org/plugins/editor-blocks/;A unique collection of Gutenberg blocks.;1 000+ активных установок;5.5.14
TWST Login Block;https://ru.wordpress.org/plugins/twst-login-block/;Easily insert a log in block into your post.;1 000+ активных установок;5.5.14
Gutenberg Blocks Templates — 50+ Free Gutenberg Block Designs;https://ru.wordpress.org/plugins/design/;🐰 Default Gutenberg Blocks beautifully arranged in ready-to-use design sections. ✅ One-click import. ✅ 50+…;1 000+ активных установок;5.1.18
Chartify — WordPress Chart Plugin;https://ru.wordpress.org/plugins/chart-builder/;Chartify is a powerful WordPress Chart Builder Plugin that will help you to create WordPress…;1 000+ активных установок;6.5.2
MathML Block;https://ru.wordpress.org/plugins/mathml-block/;Блок MathML для редактора блоков WordPress (Gutenberg).;1 000+ активных установок;6.1.6
Builder Template Categories — for WordPress Page Builders;https://ru.wordpress.org/plugins/builder-template-categories/;Organize your Page Builder Templates in the WordPress Admin. Better overview, don't get lost. Time…;1 000+ активных установок;5.3.17
Event Espresso 4 Decaf — Event Registration Event Ticketing;https://ru.wordpress.org/plugins/event-espresso-decaf/;Manage online event registration and ticketing. Create event registration forms, sell tickets, collect money, send…;1 000+ активных установок;6.3.4
FAQ Block For Gutenberg;https://ru.wordpress.org/plugins/faq-block-for-gutenberg/;Этот плагин обеспечивает быстрый и простой способ добавить блок FAQ с помощью визуального редактора Gutenberg.;1 000+ активных установок;6.3.4
Simple Definition List Blocks;https://ru.wordpress.org/plugins/simple-definition-list-blocks/;Простой список определений.;1 000+ активных установок;6.4.4
Blocks for Eventbrite;https://ru.wordpress.org/plugins/blocks-for-eventbrite/;Gutenberg blocks that display eventbrite events.;1 000+ активных установок;5.9.9
Call To Action Customizable Block;https://ru.wordpress.org/plugins/call-to-action-customizable-block/;Call To Action Customizable Gutenberg Block.;1 000+ активных установок;6.0.8
Creative Blocks — Ultimate Blocks for Gutenberg;https://ru.wordpress.org/plugins/creative-blocks/;Коллекция изменяющихся, простых, настраиваемых блоков для нового редактора Gutenberg.;900+ активных установок;5.4.15
Simple Google Calendar Outlook Events Block Widget;https://ru.wordpress.org/plugins/simple-google-icalendar-widget/;Block widget that displays events from a public google calendar or iCal file.;900+ активных установок;6.5.2
Booking Calendar Contact Form;https://ru.wordpress.org/plugins/booking-calendar-contact-form/;Booking calendar form w/ start and end date or a single date. Booking for house,…;800+ активных установок;6.5.2
Lorem Ipsum Block — Placeholders for everyone;https://ru.wordpress.org/plugins/lorem-ipsum-block/;Rapidly prototype your posts and pages with lorem ipsum paragraphs and headings.;800+ активных установок;5.4.0
OtFm Gutenberg Spoiler — (or FAQ) collapse block;https://ru.wordpress.org/plugins/otfm-gutenberg-spoiler/;Плагин предоставляет 2 типа спойлеров для редактора блоков. Нужен FAQ или спойлер?;800+ активных установок;6.1.6
FAQ Block;https://ru.wordpress.org/plugins/faq-block/;Очень простой и понятный блок Gutenberg для FAQ (часто задаваемые вопросы).;800+ активных установок;6.3.4
Magical Blocks – Premium Gutenberg Blocks;https://ru.wordpress.org/plugins/magical-blocks/;Create or add elements to your website with the magical way!!;800+ активных установок;6.3.4
Insert Giphy Block;https://ru.wordpress.org/plugins/insert-giphy-block/;Search and insert a Giphy directly from your Gutenberg editor.;800+ активных установок;5.3.17
Donation Block For PayPal;https://ru.wordpress.org/plugins/donations-block/;Создавайте кнопки пожертвований PayPal, такие какие желаете, легко.;800+ активных установок;6.1.6
BigCommerce For WordPress;https://ru.wordpress.org/plugins/bigcommerce/;Scale your ecommerce business with WordPress on the front-end and BigCommerce on the back end.…;700+ активных установок;6.3.4
WE Blocks — Image, Testimonial And Logo	Slider Gutenberg Blocks;https://ru.wordpress.org/plugins/we-blocks/;The WE Blocks plugin is great combo of slider blocks. It includes Posts slider, Image…;700+ активных установок;6.5.2
Simple Block Gallery;https://ru.wordpress.org/plugins/simple-block-gallery/;Add the effect of Masonry and Slider to images.;700+ активных установок;6.5.2
Event Block;https://ru.wordpress.org/plugins/event/;Быстро создавайте простые карточки мероприятий и приглашения.;700+ активных установок;6.4.4
Algori 360 Video;https://ru.wordpress.org/plugins/360-video/;Algori 360 Video is a Gutenberg Block Plugin that enables you add interactive 360° videos…;600+ активных установок;6.4.4
MyTicket Events;https://ru.wordpress.org/plugins/myticket-events/;A beautiful and easy customizable set of Gutenberg blocks to list events, create calendars and…;600+ активных установок;6.2.5
Timeline Blocks for Gutenberg;https://ru.wordpress.org/plugins/timeline-blocks/;A beautiful timeline layout block to showcase your posts in timeline presentation.;600+ активных установок;6.3.4
Gutenberg Blocks — ACF Blocks Suite;https://ru.wordpress.org/plugins/acf-blocks/;Supercharge your Gutenberg editor with high-quality creative Gutenberg Blocks. Ready-to-use ACF Blocks!;600+ активных установок;6.2.5
Form Builder CP;https://ru.wordpress.org/plugins/cp-easy-form-builder/;Form Builder CP is a contact form plugin for creating contact forms with a visual…;600+ активных установок;6.4.4
NHS Blocks;https://ru.wordpress.org/plugins/nhsblocks/;NHS styled blocks for WordPress as developed by the NHS Leadership Academy based on the…;500+ активных установок;6.0.8
Animate Blocks;https://ru.wordpress.org/plugins/animate-blocks/;Animate Gutenberg blocks plugin for WordPress.;500+ активных установок;5.1.18
Toolbelt;https://ru.wordpress.org/plugins/wp-toolbelt/;Fast, privacy focused, utilities to improve your website. Includes a Markdown block, spam protection, related…;500+ активных установок;6.5.0
Slides & Presentations;https://ru.wordpress.org/plugins/slide/;Allows you to create presentations with the WordPress block editor.;500+ активных установок;5.3.17
